Tweets,word_count,label
"although we have lot work to do and cannot wait to start this project","{""project"":1,""start"":1,""work"":1,""lot"":1,""wait"":1}",0
"Karaok Figa on Mondays feels like a Gossip Girl episode lots of fun XOXO","{""episode"":1,""figa"":1,""lots"":1,""xoxo"":1,""feels"":1,""karaok"":1,""mondays"":1,""fun"":1,""gossip"":1,""girl"":1}",0
"mmmmmm coffee please LOL","{""mmmmmm"":1,""coffee"":1,""lol"":1}",0
"And so a down day on the market happy my stocks held up","{""held"":1,""stocks"":1,""day"":1,""market"":1,""happy"":1}",0
"I don t know what I want If you search SilkCharm Chocolate you ll see the recommendations crowdsourced chocolate","{""silkcharm"":1,""search"":1,""don"":1,""recommendations"":1,""ll"":1,""crowdsourced"":1,""chocolate"":2}",0
"im going to danniis party nd im gona dress up as a giant duck yaay","{""yaay"":1,""giant"":1,""gona"":1,""im"":2,""danniis"":1,""duck"":1,""party"":1,""dress"":1}",0
"Congrats on being so quick for your double pass Pls email your details to sales com au to claim your tix","{""claim"":1,""tix"":1,""congrats"":1,""double"":1,""sales"":1,""au"":1,""details"":1,""pass"":1,""quick"":1,""pls"":1,""email"":1}",0
"oh and i like your new hair too i think it really suits you","{""hair"":1,""suits"":1}",0
"leave approved europe here i come thanks singapore airlines for the cheap flights","{""europe"":1,""leave"":1,""flights"":1,""singapore"":1,""cheap"":1,""airlines"":1,""approved"":1}",0
"hope you feel better J","{""feel"":1,""hope"":1}",0
"I havent but since you turned me on to it I will all of them","{""havent"":1,""turned"":1}",0
"Hah yea I suppose And I love the customer service","{""customer"":1,""hah"":1,""love"":1,""service"":1,""yea"":1,""suppose"":1}",0
"Your TwitterTips bar runs like a dream on FF 3 0 8","{""runs"":1,""bar"":1,""0"":1,""3"":1,""ff"":1,""twittertips"":1,""8"":1,""dream"":1}",0
"night twittys i hope to dream of johnny depp again","{""depp"":1,""johnny"":1,""night"":1,""dream"":1,""hope"":1,""twittys"":1}",0
"You re cute","{""cute"":1}",0
"looooong day finally come to an end as long as the bebes stay asleep haha bring on tomorrow B","{""end"":1,""looooong"":1,""haha"":1,""long"":1,""stay"":1,""bring"":1,""finally"":1,""asleep"":1,""bebes"":1,""tomorrow"":1,""day"":1}",0
"I guess we will make him have guest appearance in ours then","{""guess"":1,""appearance"":1,""guest"":1,""make"":1}",0
"A brand spanking new Aior to boot","{""brand"":1,""boot"":1,""aior"":1,""spanking"":1}",0
"new baawwnggggg but no green sigh","{""sigh"":1,""baawwnggggg"":1,""green"":1}",0
"signing off now ttual","{""signing"":1,""ttual"":1}",0
"Cool arent they I love them Makes life so easy","{""life"":1,""love"":1,""arent"":1,""easy"":1,""makes"":1,""cool"":1}",0
"i fell of the tredmill today in sport","{""fell"":1,""tredmill"":1,""sport"":1,""today"":1}",0
"Look closely at the sign","{""closely"":1,""sign"":1}",0
"going to the sunshine coast on Thursday should be pretty awesome i can update my tan","{""tan"":1,""pretty"":1,""awesome"":1,""sunshine"":1,""update"":1,""thursday"":1,""coast"":1}",0
"I love reading your tweets but it would be nice to see your lovely mug when I read them Where s your picture","{""picture"":1,""reading"":1,""love"":1,""read"":1,""mug"":1,""tweets"":1,""lovely"":1,""nice"":1}",0
"Packing then airport off to Alaska Please don t lose my luggage AlaskaAir","{""alaskaair"":1,""packing"":1,""don"":1,""luggage"":1,""airport"":1,""lose"":1,""alaska"":1}",0
"no the other guys you mentioned haha its cool ive been posting up random stuff for the past hour amp been getting a kick out of it","{""ive"":1,""posting"":1,""hour"":1,""random"":1,""haha"":1,""past"":1,""stuff"":1,""mentioned"":1,""amp"":1,""guys"":1,""kick"":1,""cool"":1}",0
"re nbn as someone already said does fiber to the home mean we will all at least be regular now","{""home"":1,""regular"":1,""nbn"":1,""fiber"":1}",0
"My Chumby blasting 80 s tunes good times","{""chumby"":1,""good"":1,""tunes"":1,""blasting"":1,""80"":1,""times"":1}",0
"I hope the Rupee symbol won t look like the quot R quot they use in Reliance","{""won"":1,""quot"":2,""rupee"":1,""symbol"":1,""hope"":1,""reliance"":1}",0
"it is all in good fun we know you don t want to kiss a girl","{""fun"":1,""girl"":1,""good"":1,""don"":1,""kiss"":1}",0
"you could use twitter to give us more info about MechScape o 0 Please","{""info"":1,""0"":1,""twitter"":1,""mechscape"":1,""give"":1}",0
"listening to then by Brad Paisley","{""paisley"":1,""listening"":1,""brad"":1}",0
"doesn t make you look fat at all man Good photo","{""good"":1,""doesn"":1,""photo"":1,""make"":1,""fat"":1,""man"":1}",0
"almost late for work had ten minutes to get ready the lack of sleep had it s consequences factory on friday beachbar on sunday","{""lack"":1,""ten"":1,""consequences"":1,""friday"":1,""factory"":1,""late"":1,""sunday"":1,""sleep"":1,""ready"":1,""beachbar"":1,""work"":1,""minutes"":1}",0
"haha I have not told him yet","{""haha"":1,""told"":1}",0
"I think that it s going to be a good season","{""season"":1,""good"":1}",0
"well in that case you know what i mean hahaha i love a good whatever role you decide to take on","{""case"":1,""good"":1,""love"":1,""decide"":1,""hahaha"":1,""role"":1}",0
"13 www Raideil com has great hosting I don t know about domain but you should check them out","{""www"":1,""don"":1,""great"":1,""hosting"":1,""13"":1,""domain"":1,""raideil"":1,""check"":1}",0
"losing time","{""losing"":1,""time"":1}",0
"people amaze me","{""amaze"":1,""people"":1}",0
"hit up my myspace im goin to sleep tho so peace www myspace com dxckinyamouth","{""www"":1,""myspace"":2,""hit"":1,""dxckinyamouth"":1,""peace"":1,""tho"":1,""im"":1,""sleep"":1,""goin"":1}",0
"i watched the previews that they ve been playing way too much it looks really bad Stop watching it haha","{""ve"":1,""watching"":1,""haha"":1,""stop"":1,""previews"":1,""bad"":1,""watched"":1,""playing"":1}",0
"Four more days till i get to see the girlfriend","{""girlfriend"":1,""till"":1,""days"":1}",0
"I m too much of a twitter lurk to use this I will anyway though","{""twitter"":1,""lurk"":1}",0
"it is still only 1st coffee of the day for me Happy Tuesday off to see Jeff Dunham and Achmed the dead terrorist tonight","{""coffee"":1,""terrorist"":1,""jeff"":1,""tuesday"":1,""1st"":1,""achmed"":1,""dead"":1,""tonight"":1,""dunham"":1,""day"":1,""happy"":1}",0
"WOAH Have never been so stoked Ive just found out a way to move to London next year instead of in three Im so happpy","{""ive"":1,""happpy"":1,""move"":1,""london"":1,""woah"":1,""im"":1,""stoked"":1,""year"":1,""found"":1}",0
"Home just in time for Chelsea Lately","{""home"":1,""chelsea"":1,""time"":1}",0
"cutest dog ever what s his name","{""dog"":1,""cutest"":1}",0
"I was watching Pride and Prejudice one of the best movies ever I love this movie and the book too","{""movies"":1,""book"":1,""love"":1,""prejudice"":1,""watching"":1,""movie"":1,""pride"":1}",0
"Up early again Work today off tomorrow course Thursday off Friday So not so bad","{""early"":1,""bad"":1,""work"":1,""today"":1,""friday"":1,""tomorrow"":1,""thursday"":1}",0
"OH ISH I WAS JUST KIDDING WHERE IN CALI IS THIS","{""cali"":1,""ish"":1,""kidding"":1}",0
"when u move back to jersey its gonna be better","{""move"":1,""gonna"":1,""back"":1,""jersey"":1}",0
"You tweet while I m doing a newscast or while I m sleeping I can t win I m glad u had a fantastic show sleep well","{""fantastic"":1,""show"":1,""win"":1,""tweet"":1,""sleeping"":1,""newscast"":1,""sleep"":1,""glad"":1}",0
"It s over thankfully","{""thankfully"":1}",0
"talking to william","{""william"":1,""talking"":1}",0
"Great episodes Didnt know there would be two","{""great"":1,""didnt"":1,""episodes"":1}",0
"Trying something new New job new hopes dreams","{""hopes"":1,""job"":1,""dreams"":1}",0
"N Va I got your tweets Sorry I was distracted by two heavenly bodies","{""tweets"":1,""va"":1,""distracted"":1,""bodies"":1,""heavenly"":1}",0
"will eat lunch","{""lunch"":1,""eat"":1}",0
"it s also amusing how many people who DID complain about Bush s spending are suddenly supportive of Obama s tlot","{""people"":1,""suddenly"":1,""tlot"":1,""spending"":1,""bush"":1,""amusing"":1,""supportive"":1,""complain"":1,""obama"":1}",0
"ha definitely not vegan I m drinking it still alive too All is well","{""drinking"":1,""ha"":1,""vegan"":1,""alive"":1}",0
"going to sleep twitter has been on drugs today Nighty night","{""sleep"":1,""night"":1,""drugs"":1,""nighty"":1,""twitter"":1,""today"":1}",0
"Awww you re so sweet Thank you for the compliment","{""sweet"":1,""awww"":1,""compliment"":1}",0
"of course he makes me feel better","{""feel"":1,""makes"":1}",0
"Back from school NO MORE SCHOOL FOR TWO WEEKS","{""school"":2,""weeks"":1,""back"":1}",0
"goodnight all lt 3 goin to bed gotta get up early and get the fuck out of town tomorrow canada here I come","{""canada"":1,""town"":1,""goodnight"":1,""gotta"":1,""lt"":1,""bed"":1,""fuck"":1,""early"":1,""3"":1,""tomorrow"":1,""goin"":1}",0
"I ll by drinks for anybody that can pull off Boy Named Sue by Johnnie Cash","{""pull"":1,""sue"":1,""boy"":1,""ll"":1,""named"":1,""cash"":1,""johnnie"":1,""drinks"":1}",0
"Is lying in bed with a babe","{""babe"":1,""bed"":1,""lying"":1}",0
"Still up Playin cards with the girls","{""cards"":1,""playin"":1,""girls"":1}",0
"Let me know what you think I have a long list of other great designers","{""great"":1,""designers"":1,""list"":1,""long"":1}",0
"it could have been one of those miniatures","{""miniatures"":1}",0
"Iwas thinking same thing night all","{""thinking"":1,""thing"":1,""iwas"":1,""night"":1}",0
"hey x just wanted to say your awesome and angilena or however your spell it has nothing on you","{""awesome"":1,""spell"":1,""angilena"":1,""hey"":1,""wanted"":1}",0
"or are you a Mac then you could do anything","{""mac"":1}",0
"congratulations tht makes a lot of us very very happy","{""congratulations"":1,""tht"":1,""makes"":1,""lot"":1,""happy"":1}",0
"yay i m happy for you guys now hurry up and spit out the next one","{""yay"":1,""hurry"":1,""guys"":1,""spit"":1,""happy"":1}",0
"if you dont neither do i","{""dont"":1}",0
"absolutely my sister used to pretend she was Anne","{""absolutely"":1,""sister"":1,""pretend"":1,""anne"":1}",0
"Just installed twitterberry on my blackberry bold","{""bold"":1,""installed"":1,""blackberry"":1,""twitterberry"":1}",0
"Working on the new Cricket game for the i phone you guys will like it i am sure","{""phone"":1,""cricket"":1,""guys"":1,""game"":1,""working"":1}",0
"Sweet Dreams","{""sweet"":1,""dreams"":1}",0
"Night Tweeties see y all tomorrow","{""tweeties"":1,""tomorrow"":1,""night"":1}",0
"SHAZZAM Vivvid is 78 Go Wemb","{""wemb"":1,""vivvid"":1,""shazzam"":1,""78"":1}",0
"I made it in time Just giving you a hard time","{""giving"":1,""made"":1,""hard"":1,""time"":2}",0
"Elvis isn t dead he just took home quot quote MIB","{""isn"":1,""quot"":1,""home"":1,""quote"":1,""elvis"":1,""mib"":1,""dead"":1}",0
"I was never an early morning person so I really didnt have anything to get over","{""early"":1,""person"":1,""didnt"":1,""morning"":1}",0
"damn B espanol and francais you are one talented lady","{""francais"":1,""espanol"":1,""lady"":1,""talented"":1,""damn"":1}",0
"Is making bad decisions","{""making"":1,""bad"":1,""decisions"":1}",0
"Dan leapt out of bed to take pictures of the lake Snow on the ground but warm in the low morning sun Bacon time","{""sun"":1,""dan"":1,""bacon"":1,""snow"":1,""bed"":1,""lake"":1,""warm"":1,""low"":1,""time"":1,""pictures"":1,""leapt"":1,""morning"":1,""ground"":1}",0
"Good Knight Jonathan","{""knight"":1,""good"":1,""jonathan"":1}",0
"YES lol when you live in canada anne part of your childhood I grew up with all the books and tv series","{""canada"":1,""grew"":1,""tv"":1,""series"":1,""lol"":1,""childhood"":1,""live"":1,""books"":1,""part"":1,""anne"":1}",0
"carter is not crazy we re like 3 persons there lol","{""persons"":1,""crazy"":1,""3"":1,""lol"":1,""carter"":1}",0
"Misses his nephew godson Come back to me Mr Malachi","{""godson"":1,""misses"":1,""malachi"":1,""mr"":1,""nephew"":1,""back"":1}",0
"NOT LONG until our site goes on line 4 more hours to go","{""hours"":1,""line"":1,""site"":1,""long"":1,""4"":1}",0
"that is so not nice Just remember that its your bed i ll be peeing in enjoy sleeping in the chair","{""enjoy"":1,""remember"":1,""ll"":1,""bed"":1,""sleeping"":1,""peeing"":1,""chair"":1,""nice"":1}",0
"hope the highway is a smooth one","{""smooth"":1,""hope"":1,""highway"":1}",0
"i totally took the change of scenery it was great","{""scenery"":1,""great"":1,""totally"":1,""change"":1}",0
"Hey NPH whats up with all the strippers you re following","{""whats"":1,""nph"":1,""hey"":1,""strippers"":1}",0
"thanks next time I shall be better prepared LOL","{""prepared"":1,""lol"":1,""time"":1}",0
"Now we just need to get Yvonne a blackberry and a twitter account","{""blackberry"":1,""account"":1,""twitter"":1,""yvonne"":1}",0
"Friend just asked me to be his Best Man Guess that means a trip to Twin Falls ID next year What are the responsibilities of a Best Man","{""guess"":1,""means"":1,""trip"":1,""twin"":1,""asked"":1,""responsibilities"":1,""year"":1,""falls"":1,""id"":1,""friend"":1,""man"":2}",0
"I have the same problem here but with rabbits blib","{""problem"":1,""blib"":1,""rabbits"":1}",0
"completely agree Fallout Boy amazing","{""boy"":1,""completely"":1,""amazing"":1,""fallout"":1,""agree"":1}",0
"Dang Heroes and The Hills amazed me tonight off to do more studying","{""tonight"":1,""hills"":1,""dang"":1,""studying"":1,""heroes"":1,""amazed"":1}",0
"new to this omg","{""omg"":1}",0
"stage 1 is just about 100 complete Naw to wait a few days fo stages 2 4 to come then BAM Ill have the hottest hair in z world","{""complete"":1,""hair"":1,""world"":1,""100"":1,""stage"":1,""wait"":1,""bam"":1,""ill"":1,""days"":1,""1"":1,""2"":1,""4"":1,""fo"":1,""hottest"":1,""stages"":1,""naw"":1}",0
"I must have had a dozen throat coats a few days ago Ahhh the Coat That and Grand Marnier do wonders for me","{""ago"":1,""marnier"":1,""coat"":1,""grand"":1,""days"":1,""coats"":1,""ahhh"":1,""throat"":1,""dozen"":1,""wonders"":1}",0
"received my bday parcel from home n now i can hav my tang hun mee sua udong mee ligo raisin ba hu","{""mee"":2,""received"":1,""ba"":1,""sua"":1,""tang"":1,""hun"":1,""ligo"":1,""raisin"":1,""hu"":1,""bday"":1,""hav"":1,""home"":1,""udong"":1,""parcel"":1}",0
"Just published a new post on my blog 15 Neat Print and Use Freebies","{""blog"":1,""15"":1,""published"":1,""print"":1,""neat"":1,""post"":1,""freebies"":1}",0
"Goodnight Miss Q you take care","{""goodnight"":1,""miss"":1,""care"":1}",0
"Rye143gg 1 58 00 AM Lol Ur really pretty so pls don t pull a britney lt lt haha thnx shauna that made me laugh","{""pls"":1,""haha"":1,""laugh"":1,""pull"":1,""00"":1,""made"":1,""don"":1,""58"":1,""britney"":1,""thnx"":1,""lt"":2,""lol"":1,""ur"":1,""1"":1,""shauna"":1,""pretty"":1,""rye143gg"":1}",0
"I feel so free watching FRIENDS my favorite show","{""show"":1,""feel"":1,""friends"":1,""watching"":1,""favorite"":1,""free"":1}",0
"Whatta mess We should have won this Anyways not bad after all We won another series abroad","{""bad"":1,""won"":2,""whatta"":1,""mess"":1,""series"":1,""abroad"":1}",0
"TODAY is THE day Can t wait to see you Jacqui Can t stop singing lady gaga s poker face it s addictive xD Last day of school today","{""poker"":1,""singing"":1,""stop"":1,""school"":1,""xd"":1,""face"":1,""jacqui"":1,""gaga"":1,""today"":2,""lady"":1,""day"":2,""addictive"":1,""wait"":1}",0
"Today was so great My roommate and I played some soccer and I also got a nice run in on this sunny day Time for some reading and sleep","{""great"":1,""soccer"":1,""run"":1,""played"":1,""sunny"":1,""roommate"":1,""sleep"":1,""time"":1,""reading"":1,""day"":1,""today"":1,""nice"":1}",0
"now I m happy","{""happy"":1}",0
"trying to survive this day although Im alone at the office this week Any suggestions from your side to brighten my day Thnx","{""week"":1,""office"":1,""thnx"":1,""suggestions"":1,""brighten"":1,""day"":2,""im"":1,""survive"":1,""side"":1}",0
"Next you ll be using glue stick as chapstick","{""ll"":1,""glue"":1,""stick"":1,""chapstick"":1}",0
"GEFELICIDINGEST","{""gefelicidingest"":1}",0
"big news Andrew I m moving up to SF at the end of the month So making the most of my last month in LA","{""end"":1,""la"":1,""big"":1,""andrew"":1,""month"":2,""moving"":1,""news"":1,""making"":1,""sf"":1}",0
"It can only happen to you","{""happen"":1}",0
"klide I just think the cab ride through Sofia and the walk to class will be the most interesting part","{""interesting"":1,""ride"":1,""sofia"":1,""walk"":1,""klide"":1,""part"":1,""cab"":1,""class"":1}",0
"I m pretty sure the show part is just for before the show Then it s like Twitter for the whole NIN fan community","{""part"":1,""nin"":1,""pretty"":1,""show"":2,""fan"":1,""twitter"":1,""community"":1}",0
"twitter ain t broke Trent they got plenty of dough","{""ain"":1,""dough"":1,""broke"":1,""plenty"":1,""trent"":1,""twitter"":1}",0
"got my beta code of bumptop need to find a machine to run it bumptop","{""machine"":1,""beta"":1,""code"":1,""run"":1,""bumptop"":2,""find"":1}",0
"just said bye to Rose On the upside we ve been together for eleven months","{""eleven"":1,""bye"":1,""upside"":1,""ve"":1,""rose"":1,""months"":1}",0
"I only have one for now I d love to have a herd someday","{""someday"":1,""love"":1,""herd"":1}",0
"LA Miss you When are you free this week Can we do Yuri or something","{""week"":1,""miss"":1,""yuri"":1,""free"":1,""la"":1}",0
"I actually want to go to disney we ll see if i have time","{""ll"":1,""disney"":1,""time"":1}",0
"Glad I could do my part 1 185k worth If you d like to help me Conquer Twitter I d be grateful or","{""twitter"":1,""1"":1,""185k"":1,""conquer"":1,""grateful"":1,""part"":1,""worth"":1,""glad"":1}",0
"this is gr8 news indeed","{""news"":1,""gr8"":1}",0
"Goodnight I ve enjoyed getting to know you too Twitter you later","{""twitter"":1,""ve"":1,""goodnight"":1,""enjoyed"":1}",0
"listening to dashboard quot ghost of a good thing quot mannn definitely takes me down memory lane good night kids","{""ghost"":1,""lane"":1,""good"":2,""mannn"":1,""quot"":2,""memory"":1,""thing"":1,""kids"":1,""dashboard"":1,""listening"":1,""night"":1,""takes"":1}",0
"23 or 24 C possible today Nice","{""24"":1,""23"":1,""today"":1,""nice"":1}",0
"ready for nice weather day drinking amp not to ever be a student again","{""weather"":1,""student"":1,""ready"":1,""amp"":1,""drinking"":1,""day"":1,""nice"":1}",0
"carter you are my IDOL i love you you should reply to me lt 3","{""3"":1,""love"":1,""carter"":1,""reply"":1,""lt"":1,""idol"":1}",0
"Holy he ll just had an epic Aporto burger with epic amounts of chilli sauce","{""chilli"":1,""aporto"":1,""holy"":1,""amounts"":1,""ll"":1,""burger"":1,""epic"":2,""sauce"":1}",0
"Going mimis with thoughts of Shick and Gavin DeGraw songs dancing in my head","{""head"":1,""dancing"":1,""degraw"":1,""shick"":1,""mimis"":1,""gavin"":1,""thoughts"":1,""songs"":1}",0
"Kristin do you need any cookies I can get you some girlguidecookies","{""cookies"":1,""kristin"":1,""girlguidecookies"":1}",0
"heyy loves just finished my record in the studio going to kick it with lauren c byee lt 3","{""byee"":1,""finished"":1,""record"":1,""3"":1,""lt"":1,""studio"":1,""loves"":1,""heyy"":1,""lauren"":1,""kick"":1}",0
"oh it s a random game lol im addicted with that don t be afraid join and be my pupil","{""afraid"":1,""don"":1,""random"":1,""lol"":1,""game"":1,""im"":1,""pupil"":1,""addicted"":1,""join"":1}",0
"haha jeffree star s comment to me didnt make since but i still luv him i am like wide awake and freezing listening to lady gaga","{""comment"":1,""wide"":1,""lady"":1,""star"":1,""luv"":1,""haha"":1,""make"":1,""freezing"":1,""gaga"":1,""listening"":1,""awake"":1,""didnt"":1,""jeffree"":1}",0
"Hey Cici sweetheart Just wanted to let u know I luv u OH and will the mixtape drop soon FANTASY RIDE MAY 5TH","{""sweetheart"":1,""cici"":1,""luv"":1,""5th"":1,""drop"":1,""hey"":1,""mixtape"":1,""fantasy"":1,""wanted"":1,""ride"":1}",0
"I think im in love","{""love"":1,""im"":1}",0
"By the way I never imagined that I d have 111 followers Thank you all even the robots","{""followers"":1,""111"":1,""robots"":1,""imagined"":1}",0
"my body s aching to rest my mind s so freakin alert my brain can t absorb a damn thing but i must endure sike gnite","{""body"":1,""brain"":1,""absorb"":1,""mind"":1,""rest"":1,""alert"":1,""sike"":1,""thing"":1,""damn"":1,""endure"":1,""aching"":1,""freakin"":1,""gnite"":1}",0
"the internet blows my mind everyday the way nothing else can","{""blows"":1,""mind"":1,""everyday"":1,""internet"":1}",0
"Hells to the no I only room with","{""hells"":1,""room"":1}",0
"Just saw Sunshine Cleaning I love Amy Adams","{""amy"":1,""sunshine"":1,""love"":1,""adams"":1,""cleaning"":1}",0
"Maybe if I jus listen to hawaiian music everyday my life will be more relaxing haha no via worked for me","{""life"":1,""hawaiian"":1,""relaxing"":1,""haha"":1,""jus"":1,""music"":1,""worked"":1,""everyday"":1,""listen"":1}",0
"good luck","{""good"":1,""luck"":1}",0
"you are my own personal Jeepers","{""personal"":1,""jeepers"":1}",0
"no but that sounds like a good idea steve","{""steve"":1,""sounds"":1,""good"":1,""idea"":1}",0
"It s never too late Thanks It was hard so hard to concentrate on taking screencaps","{""late"":1,""taking"":1,""hard"":2,""screencaps"":1,""concentrate"":1}",0
"whats gooooood","{""gooooood"":1,""whats"":1}",0
"now if i could get to san diego the same night i could celebrate it twice lol thanks","{""diego"":1,""lol"":1,""san"":1,""celebrate"":1,""night"":1}",0
"Lets Drop Ich hatte gerade K se auf Toast Germandoo Oh the Joy of knowing some words in german via twitt","{""knowing"":1,""toast"":1,""ich"":1,""auf"":1,""german"":1,""joy"":1,""drop"":1,""gerade"":1,""lets"":1,""twitt"":1,""words"":1,""germandoo"":1,""hatte"":1,""se"":1}",0
"I m having a conversation with my bro via twitter fb and he s only in the next room","{""bro"":1,""conversation"":1,""twitter"":1,""room"":1,""fb"":1}",0
"hi I m new to twitter","{""twitter"":1}",0
"Gratitude is a great multiplier Giving thanks and appreciating all we have opens doors for us to have more","{""gratitude"":1,""great"":1,""doors"":1,""multiplier"":1,""giving"":1,""appreciating"":1,""opens"":1}",0
"Yay tomorrow i get to do today all over again","{""yay"":1,""tomorrow"":1,""today"":1}",0
"should be in bed but whatever","{""bed"":1}",0
"come back","{""back"":1}",0
"Mmmm Page France If you don t know them you should lyrical brilliance","{""mmmm"":1,""lyrical"":1,""don"":1,""page"":1,""brilliance"":1,""france"":1}",0
"quot you dream in black and white i dream in vivid lights quot","{""lights"":1,""black"":1,""vivid"":1,""quot"":2,""white"":1,""dream"":2}",0
"hanging out with biology til 4am woo","{""til"":1,""4am"":1,""biology"":1,""woo"":1,""hanging"":1}",0
"Recoil pal I m a guy like me I will grab this up online tomorrow currently texting from bed like a moron","{""texting"":1,""bed"":1,""recoil"":1,""grab"":1,""online"":1,""moron"":1,""guy"":1,""pal"":1,""tomorrow"":1}",0
"at work listening to punk rock amp about to eat face cake life is a mad lil drug","{""life"":1,""lil"":1,""work"":1,""punk"":1,""drug"":1,""face"":1,""mad"":1,""listening"":1,""rock"":1,""cake"":1,""amp"":1,""eat"":1}",0
"Ok so I lied Late night cravings and George Lopez got the best of me Lol So much for community service tomorrow","{""service"":1,""lied"":1,""lol"":1,""george"":1,""late"":1,""lopez"":1,""community"":1,""night"":1,""tomorrow"":1,""cravings"":1}",0
"hehehe that was my halloween costume we only have Friday off flying to hk","{""hk"":1,""hehehe"":1,""costume"":1,""flying"":1,""friday"":1,""halloween"":1}",0
"oh alright","{""alright"":1}",0
"Happy Anniversary As promised here is your present from all of us at DSFF","{""happy"":1,""dsff"":1,""promised"":1,""present"":1,""anniversary"":1}",0
"you silly goose taking the cleveland browns to the superbowl eh i m rootin for ya","{""superbowl"":1,""eh"":1,""ya"":1,""taking"":1,""rootin"":1,""goose"":1,""silly"":1,""cleveland"":1,""browns"":1}",0
"Wow This Ubuntu feature is really cool again Got More","{""wow"":1,""ubuntu"":1,""feature"":1,""cool"":1}",0
"Goodnight and take care","{""goodnight"":1,""care"":1}",0
"we shud go see obsesses","{""obsesses"":1,""shud"":1}",0
"thanks for the heads up Will follow and judge","{""judge"":1,""follow"":1,""heads"":1}",0
"Tomorrow is my friday it s a late day for me Thank goodness","{""late"":1,""friday"":1,""tomorrow"":1,""goodness"":1,""day"":1}",0
"Monsters Vs Aliens in 3D was fantastic Ginormica is my new favourite superhero","{""fantastic"":1,""superhero"":1,""ginormica"":1,""favourite"":1,""aliens"":1,""monsters"":1,""3d"":1}",0
"waiting for your call","{""waiting"":1,""call"":1}",0
"only one of the best sappy love stories ever","{""love"":1,""sappy"":1,""stories"":1}",0
"haz her gown ordered today and dropped boogie off to the airport and now laundry galore is to be continued","{""gown"":1,""ordered"":1,""boogie"":1,""haz"":1,""galore"":1,""airport"":1,""dropped"":1,""laundry"":1,""continued"":1,""today"":1}",0
"hanging out with Emily I love her She s wonderful","{""hanging"":1,""wonderful"":1,""love"":1,""emily"":1}",0
"lol that was a jhoke right Get OpenOffice Free to download and use No cracks no piracy Makes M s life hell","{""life"":1,""cracks"":1,""jhoke"":1,""piracy"":1,""free"":1,""openoffice"":1,""lol"":1,""download"":1,""hell"":1,""makes"":1}",0
"Watching Paranormal State Pretty interesting","{""interesting"":1,""state"":1,""paranormal"":1,""pretty"":1,""watching"":1}",0
"I heard about that contest Congrats girl","{""heard"":1,""girl"":1,""contest"":1,""congrats"":1}",0
"chocolate chip waffles","{""chip"":1,""chocolate"":1,""waffles"":1}",0
"break out your Bible and share some scripture its what I do","{""break"":1,""share"":1,""bible"":1,""scripture"":1}",0
"UNC NCAA Champs Franklin St I WAS THERE WILD AND CRAZY Nothing like it EVER","{""crazy"":1,""unc"":1,""franklin"":1,""champs"":1,""wild"":1,""ncaa"":1,""st"":1}",0
"cred ca ai dreptate","{""ai"":1,""dreptate"":1,""ca"":1,""cred"":1}",0
"its super easy lol I wish everyone would jump on the bandwagon","{""jump"":1,""bandwagon"":1,""super"":1,""lol"":1,""easy"":1}",0
"D We re open Thursday Sunday and I m at the shop Sat and Sun Come in Saturday DONT GET TOO DRUNK LOL","{""shop"":1,""dont"":1,""drunk"":1,""sun"":1,""thursday"":1,""sunday"":1,""lol"":1,""open"":1,""saturday"":1,""sat"":1}",0
"I got your package Wow I m so excited My very own one So do I plant it in a pot for now and water it till it grows","{""plant"":1,""package"":1,""pot"":1,""grows"":1,""water"":1,""till"":1,""wow"":1,""excited"":1}",0
"YAY even if i can t go pouts She s supporting morrissey on one of his CA shows too which makes me happy","{""supporting"":1,""yay"":1,""morrissey"":1,""ca"":1,""pouts"":1,""happy"":1,""makes"":1,""shows"":1}",0
"ahhh i see i see im in bed watching ugly betty lol","{""ugly"":1,""im"":1,""bed"":1,""watching"":1,""ahhh"":1,""lol"":1,""betty"":1}",0
"Hope I m not too late anywat Good luck","{""anywat"":1,""late"":1,""good"":1,""hope"":1,""luck"":1}",0
"You are so right for saying that and good for you that you said it Good Night xoxo","{""good"":2,""xoxo"":1,""night"":1}",0
"Morning mates","{""mates"":1,""morning"":1}",0
"TODAAAAAY Let s show Nottingham how things are done","{""nottingham"":1,""show"":1,""todaaaaay"":1,""things"":1}",0
"yay you found them","{""found"":1,""yay"":1}",0
"Your welcome Looking forward to the event Not long until May 1 now","{""forward"":1,""1"":1,""event"":1,""long"":1}",0
"You should never regret Things happen for a reason Figuring out what that reason was is the hard part Use your friends","{""regret"":1,""things"":1,""hard"":1,""figuring"":1,""reason"":2,""part"":1,""happen"":1,""friends"":1}",0
"standing in the richardson office changing a backup tape I m such a work a holic","{""standing"":1,""office"":1,""work"":1,""holic"":1,""tape"":1,""richardson"":1,""changing"":1,""backup"":1}",0
"work and then quot school quot","{""school"":1,""work"":1,""quot"":2}",0
"","{}",0
"injected with office coffee","{""injected"":1,""coffee"":1,""office"":1}",0
"oh no problem im good awake should be sleeping haha how about you","{""good"":1,""awake"":1,""im"":1,""problem"":1,""haha"":1,""sleeping"":1}",0
"I wonder who directed there s definitely an ipod commercial in their future","{""directed"":1,""ipod"":1,""future"":1,""commercial"":1}",0
"Hiya Tudy How are you sweetie","{""tudy"":1,""hiya"":1,""sweetie"":1}",0
